"","left","top","right","bottom","id","Hg","cellIdNew","cover","climate"
"10427",3267999.99979807,1889999.99992613,3269999.99979807,1887999.99992613,721685,3604,10427,-0.139469094783217,0.837852577146372
"10428",3261999.99979807,1907999.99992613,3263999.99979807,1905999.99992613,714908,3605,10428,0.115845036367145,0.502420684001299
"10429",3263999.99979807,1907999.99992613,3265999.99979807,1905999.99992613,717164,3605,10429,-0.990069998829295,0.413065208533439
"10430",3265999.99979807,1907999.99992613,3267999.99979807,1905999.99992613,719420,3605,10430,-1.66782508583413,0.341836772116108
"10431",3219999.99979807,1949999.99992613,3221999.99979807,1947999.99992613,667511,3606,10431,1.35141307059372,0.161545111473958
"10432",3241999.99979807,1933999.99992613,3243999.99979807,1931999.99992613,692335,3607,10432,0.198839599443276,0.263643044139912
"10433",3243999.99979807,1933999.99992613,3245999.99979807,1931999.99992613,694591,3607,10433,-1.7848243013692,0.243742745457972
"10434",3227999.99979807,1943999.99992613,3229999.99979807,1941999.99992613,676538,3608,10434,-0.33608833599883,0.318897246783004
"10435",3227999.99979807,1941999.99992613,3229999.99979807,1939999.99992613,676539,3608,10435,0.044788482789815,0.410926793958129
"10436",3257999.99979807,1921999.99992613,3259999.99979807,1919999.99992613,710389,3609,10436,-0.248202390821022,0.215600245965292
"10437",3257999.99979807,1919999.99992613,3259999.99979807,1917999.99992613,710390,3609,10437,-1.35743002387258,0.234416030075107
"10438",3221999.99979807,1989999.99992613,3223999.99979807,1987999.99992613,669747,3610,10438,0.618905678471884,0.094424830632378
"10439",3223999.99979807,1921999.99992613,3225999.99979807,1919999.99992613,672037,3611,10439,-1.72085291128931,0.745645251051597
"10440",3223999.99979807,1919999.99992613,3225999.99979807,1917999.99992613,672038,3611,10440,-1.81625118406348,0.839110303561858
"10441",3223999.99979807,1917999.99992613,3225999.99979807,1915999.99992613,672039,3611,10441,-1.73375135529468,0.855641713185225
"10442",3225999.99979807,1927999.99992613,3227999.99979807,1925999.99992613,674290,3611,10442,-1.42791178069967,0.703236914572454
"10443",3225999.99979807,1925999.99992613,3227999.99979807,1923999.99992613,674291,3611,10443,-1.50516307032112,0.687173377489566
"10444",3225999.99979807,1923999.99992613,3227999.99979807,1921999.99992613,674292,3611,10444,-1.01779652680507,0.693443028308046
"10445",3225999.99979807,1921999.99992613,3227999.99979807,1919999.99992613,674293,3611,10445,-1.87858799931625,0.71392287556693
"10446",3225999.99979807,1919999.99992613,3227999.99979807,1917999.99992613,674294,3611,10446,-1.69296348934335,0.762541389453152
"10447",3225999.99979807,1917999.99992613,3227999.99979807,1915999.99992613,674295,3611,10447,-1.78558479480766,0.772017320501438
"10448",3227999.99979807,1927999.99992613,3229999.99979807,1925999.99992613,676546,3611,10448,-1.23295467606933,0.589327750510612
"10449",3227999.99979807,1923999.99992613,3229999.99979807,1921999.99992613,676548,3611,10449,-1.19754119337903,0.625902212650612
"10450",3227999.99979807,1921999.99992613,3229999.99979807,1919999.99992613,676549,3611,10450,-1.58874864241731,0.663292552293682
"10451",3227999.99979807,1919999.99992613,3229999.99979807,1917999.99992613,676550,3611,10451,-0.980368479564124,0.669886346414699
"10452",3227999.99979807,1917999.99992613,3229999.99979807,1915999.99992613,676551,3611,10452,-1.23154513542407,0.738148759847163
"10453",3229999.99979807,1921999.99992613,3231999.99979807,1919999.99992613,678805,3611,10453,-0.581496845553471,0.567449222801268
"10454",3229999.99979807,1933999.99992613,3231999.99979807,1931999.99992613,678799,3612,10454,-0.867989857754171,0.48156191861054
"10455",3243999.99979807,2015999.99992613,3245999.99979807,2013999.99992613,694550,3613,10455,-0.727981005571128,-0.031624761694363
"10456",3245999.99979807,2015999.99992613,3247999.99979807,2013999.99992613,696806,3613,10456,-1.31583761763551,0.056677194161079
"10457",3245999.99979807,2013999.99992613,3247999.99979807,2011999.99992613,696807,3613,10457,-1.45184802279591,-0.08198060354181
"10458",3247999.99979807,2017999.99992613,3249999.99979807,2015999.99992613,699061,3613,10458,-0.251413518569981,0.139969615442813
"10459",3247999.99979807,2013999.99992613,3249999.99979807,2011999.99992613,699063,3613,10459,-1.26426812716288,-0.131645342774061
"10460",3247999.99979807,2011999.99992613,3249999.99979807,2009999.99992613,699064,3613,10460,-0.429754412433728,-0.291692448585852
"10461",3249999.99979807,2011999.99992613,3251999.99979807,2009999.99992613,701320,3613,10461,-0.495172667376238,-0.323222982642071
"10462",3307999.99979807,1915999.99992613,3309999.99979807,1913999.99992613,766792,3614,10462,-1.26441644039169,-0.544729793403817
"10463",3307999.99979807,1913999.99992613,3309999.99979807,1911999.99992613,766793,3614,10463,1.82353569882999,-0.612993814766328
"10464",3307999.99979807,1909999.99992613,3309999.99979807,1907999.99992613,766795,3614,10464,0.637321856466767,-0.188660931633635
"10465",3309999.99979807,1919999.99992613,3311999.99979807,1917999.99992613,769046,3614,10465,-0.248653853410456,-0.995918606359316
"10466",3309999.99979807,1917999.99992613,3311999.99979807,1915999.99992613,769047,3614,10466,-0.394947977387773,-1.0093734343114
"10467",3309999.99979807,1915999.99992613,3311999.99979807,1913999.99992613,769048,3614,10467,-0.822397135939731,-0.951082439795714
"10468",3309999.99979807,1913999.99992613,3311999.99979807,1911999.99992613,769049,3614,10468,0.431736078977386,-0.858789590815453
"10469",3309999.99979807,1911999.99992613,3311999.99979807,1909999.99992613,769050,3614,10469,0.388338221402054,-0.580874432820551
"10470",3311999.99979807,1917999.99992613,3313999.99979807,1915999.99992613,771303,3614,10470,2.01266467193139,-1.17979354602362
"10471",3311999.99979807,1913999.99992613,3313999.99979807,1911999.99992613,771305,3614,10471,1.58634042144822,-0.951139071934851
"10472",3313999.99979807,1915999.99992613,3315999.99979807,1913999.99992613,773560,3614,10472,-0.215811445855047,-1.00578508467557
"10473",3313999.99979807,1913999.99992613,3315999.99979807,1911999.99992613,773561,3614,10473,0.305388411434679,-0.860833892697785
"10474",3237999.99979807,1995999.99992613,3239999.99979807,1993999.99992613,687792,3615,10474,-0.72273153843986,-0.170184763922825
"10475",3237999.99979807,1993999.99992613,3239999.99979807,1991999.99992613,687793,3615,10475,-0.790458660233589,-0.149433024555798
"10476",3239999.99979807,1995999.99992613,3241999.99979807,1993999.99992613,690048,3615,10476,-0.894338095027961,-0.016850987511024
"10477",3239999.99979807,1993999.99992613,3241999.99979807,1991999.99992613,690049,3615,10477,-1.14603979543712,-0.111002563997125
"10478",3239999.99979807,1991999.99992613,3241999.99979807,1989999.99992613,690050,3615,10478,-0.230163964237522,-0.223204124435031
"10479",3241999.99979807,1995999.99992613,3243999.99979807,1993999.99992613,692304,3615,10479,-0.61968320594514,-0.235419542838941
"10480",3241999.99979807,1993999.99992613,3243999.99979807,1991999.99992613,692305,3615,10480,-1.283963797619,-0.458412325519878
"10481",3243999.99979807,1951999.99992613,3245999.99979807,1949999.99992613,694582,3616,10481,-1.91973405622531,0.129299418785652
"10482",3245999.99979807,1949999.99992613,3247999.99979807,1947999.99992613,696839,3616,10482,-1.06752158597248,-0.068425397074925
"10483",3247999.99979807,1951999.99992613,3249999.99979807,1949999.99992613,699094,3616,10483,-1.41101022055714,-0.038579960548675
"10484",3247999.99979807,1949999.99992613,3249999.99979807,1947999.99992613,699095,3616,10484,-0.344890469917383,-0.11669534084242
"10485",3247999.99979807,1947999.99992613,3249999.99979807,1945999.99992613,699096,3616,10485,-1.29137380556646,-0.127515866926865
"10486",3247999.99979807,1945999.99992613,3249999.99979807,1943999.99992613,699097,3616,10486,-1.31395296076081,-0.057128647210023
"10487",3249999.99979807,1951999.99992613,3251999.99979807,1949999.99992613,701350,3616,10487,-1.48157203677837,-0.065258793549796
"10488",3249999.99979807,1949999.99992613,3251999.99979807,1947999.99992613,701351,3616,10488,-0.970649967410811,-0.071555311126329
"10489",3249999.99979807,1947999.99992613,3251999.99979807,1945999.99992613,701352,3616,10489,-1.03205482722782,-0.069294724515365
"10490",3249999.99979807,1945999.99992613,3251999.99979807,1943999.99992613,701353,3616,10490,-1.91973405622531,-0.08197443017345
"10491",3249999.99979807,1943999.99992613,3251999.99979807,1941999.99992613,701354,3616,10491,-1.51526620389391,-0.057988810240631
"10492",3251999.99979807,1953999.99992613,3253999.99979807,1951999.99992613,703605,3616,10492,-1.91973405622531,-0.373996551778498
"10493",3251999.99979807,1951999.99992613,3253999.99979807,1949999.99992613,703606,3616,10493,-1.54573572340055,-0.172959813044877
"10494",3251999.99979807,1949999.99992613,3253999.99979807,1947999.99992613,703607,3616,10494,-1.58985326166543,-0.198536552008409
"10495",3251999.99979807,1945999.99992613,3253999.99979807,1943999.99992613,703609,3616,10495,-1.91973405622531,-0.24739358842003
"10496",3305999.99979807,1903999.99992613,3307999.99979807,1901999.99992613,764542,3617,10496,-0.253533582866757,0.086614205729728
"10497",3305999.99979807,1901999.99992613,3307999.99979807,1899999.99992613,764543,3617,10497,-0.073210087029206,0.126268101961605
"10498",3241999.99979807,1931999.99992613,3243999.99979807,1929999.99992613,692336,3618,10498,-1.6290649050445,0.397088712290287
"10499",3239999.99979807,1929999.99992613,3241999.99979807,1927999.99992613,690081,3618,10499,-1.37393128704442,0.531339965040704
"10500",3241999.99979807,1929999.99992613,3243999.99979807,1927999.99992613,692337,3618,10500,-1.39792261755787,0.428648605871454
"10501",3241999.99979807,1927999.99992613,3243999.99979807,1925999.99992613,692338,3618,10501,-0.997611231789636,0.533935669386999
"10502",3243999.99979807,1929999.99992613,3245999.99979807,1927999.99992613,694593,3618,10502,-1.91973405622531,0.306051806326024
"10503",3243999.99979807,1927999.99992613,3245999.99979807,1925999.99992613,694594,3618,10503,-1.67358274028007,0.319816931425129
"10504",3245999.99979807,1929999.99992613,3247999.99979807,1927999.99992613,696849,3618,10504,-1.90773839096858,0.225221438789458
"10505",3245999.99979807,1927999.99992613,3247999.99979807,1925999.99992613,696850,3618,10505,-1.59939597947925,0.284044185799986
"10506",3217999.99979807,1943999.99992613,3219999.99979807,1941999.99992613,665258,3619,10506,-0.939672458657331,0.328053901909787
"10507",3225999.99979807,1959999.99992613,3227999.99979807,1957999.99992613,674274,3620,10507,1.41794964526467,0.198335992828945
"10508",3227999.99979807,1959999.99992613,3229999.99979807,1957999.99992613,676530,3620,10508,0.025756399980117,0.219279448119749
"10509",3265999.99979807,1885999.99992613,3267999.99979807,1883999.99992613,719431,3621,10509,-0.980367838919259,0.922904881405042
"10510",3247999.99979807,2015999.99992613,3249999.99979807,2013999.99992613,699062,3622,10510,-1.81691258451072,0.001162108313089
"10511",3251999.99979807,2011999.99992613,3253999.99979807,2009999.99992613,703576,3622,10511,0.964858656753272,-0.636856808347825
"10512",3249999.99979807,2015999.99992613,3251999.99979807,2013999.99992613,701318,3622,10512,0.090062239360613,-0.133842693593551
"10513",3249999.99979807,2013999.99992613,3251999.99979807,2011999.99992613,701319,3622,10513,-0.413892260242053,-0.361169877770165
"10514",3251999.99979807,2015999.99992613,3253999.99979807,2013999.99992613,703574,3622,10514,-0.759170553411223,0.015289058739942
"10515",3251999.99979807,2013999.99992613,3253999.99979807,2011999.99992613,703575,3622,10515,0.703086684135704,-0.524631012806277
"10516",3253999.99979807,2015999.99992613,3255999.99979807,2013999.99992613,705830,3622,10516,-0.952706796790108,0.092668837099527
"10517",3245999.99979807,1921999.99992613,3247999.99979807,1919999.99992613,696853,3623,10517,-1.82650563908564,0.323925868040497
"10518",3245999.99979807,1919999.99992613,3247999.99979807,1917999.99992613,696854,3623,10518,-1.81822668304031,0.451681869741338
"10519",3247999.99979807,1921999.99992613,3249999.99979807,1919999.99992613,699109,3623,10519,-1.83959665634242,0.411871702285883
"10520",3247999.99979807,1919999.99992613,3249999.99979807,1917999.99992613,699110,3623,10520,-1.91172031623702,0.478393758323214
"10521",3247999.99979807,1917999.99992613,3249999.99979807,1915999.99992613,699111,3623,10521,-1.91973405622531,0.542111111054823
"10522",3249999.99979807,1919999.99992613,3251999.99979807,1917999.99992613,701366,3623,10522,-1.91973405622531,0.437608458761826
"10523",3249999.99979807,1917999.99992613,3251999.99979807,1915999.99992613,701367,3623,10523,-1.91973405622531,0.471474450027232
"10524",3249999.99979807,1915999.99992613,3251999.99979807,1913999.99992613,701368,3623,10524,-1.76978824051627,0.544993364072066
"10525",3249999.99979807,1913999.99992613,3251999.99979807,1911999.99992613,701369,3623,10525,-1.76978824051627,0.559277024793431
"10526",3251999.99979807,1919999.99992613,3253999.99979807,1917999.99992613,703622,3623,10526,-1.45790094384148,0.372886482079646
"10527",3251999.99979807,1917999.99992613,3253999.99979807,1915999.99992613,703623,3623,10527,-1.76236387435451,0.422987941322791
"10528",3251999.99979807,1915999.99992613,3253999.99979807,1913999.99992613,703624,3623,10528,-1.91973405622531,0.505101333561185
"10529",3251999.99979807,1913999.99992613,3253999.99979807,1911999.99992613,703625,3623,10529,-1.85975572994169,0.594235921271813
"10530",3251999.99979807,1911999.99992613,3253999.99979807,1909999.99992613,703626,3623,10530,-1.85959561115341,0.581987700489832
"10531",3253999.99979807,1919999.99992613,3255999.99979807,1917999.99992613,705878,3623,10531,-1.91973405622531,0.354834568705852
"10532",3253999.99979807,1917999.99992613,3255999.99979807,1915999.99992613,705879,3623,10532,-1.91973405622531,0.422444680165823
"10533",3253999.99979807,1915999.99992613,3255999.99979807,1913999.99992613,705880,3623,10533,-1.91973405622531,0.473692910565709
"10534",3255999.99979807,1919999.99992613,3257999.99979807,1917999.99992613,708134,3623,10534,-1.85375789731333,0.282737382488039
"10535",3255999.99979807,1917999.99992613,3257999.99979807,1915999.99992613,708135,3623,10535,-1.91973405622531,0.367508433363605
"10536",3255999.99979807,1915999.99992613,3257999.99979807,1913999.99992613,708136,3623,10536,-1.91973405622531,0.405221163822411
"10537",3255999.99979807,1913999.99992613,3257999.99979807,1911999.99992613,708137,3623,10537,-1.88966483368936,0.518034774156842
"10538",3275999.99979807,1903999.99992613,3277999.99979807,1901999.99992613,730702,3624,10538,1.24717018457786,0.53063731950514
"10539",3275999.99979807,1901999.99992613,3277999.99979807,1899999.99992613,730703,3624,10539,-0.120630985747905,0.522649517748145
"10540",3275999.99979807,1899999.99992613,3277999.99979807,1897999.99992613,730704,3624,10540,0.197029621319264,0.550881178698439
"10541",3277999.99979807,1901999.99992613,3279999.99979807,1899999.99992613,732959,3624,10541,-0.464337734346466,0.590595935511291
"10542",3277999.99979807,1899999.99992613,3279999.99979807,1897999.99992613,732960,3624,10542,0.110314141765379,0.634797294165271
"10543",3279999.99979807,1903999.99992613,3281999.99979807,1901999.99992613,735214,3624,10543,0.379766599257211,0.613062049373254
"10544",3251999.99979807,1939999.99992613,3253999.99979807,1937999.99992613,703612,3625,10544,-1.01129781992754,-0.023345803852922
"10545",3229999.99979807,1941999.99992613,3231999.99979807,1939999.99992613,678795,3626,10545,-0.235857594212345,0.338960175656901
"10546",3227999.99979807,1935999.99992613,3229999.99979807,1933999.99992613,676542,3627,10546,-0.910977343142652,0.49010788287219
"10547",3241999.99979807,1903999.99992613,3243999.99979807,1901999.99992613,692350,3628,10547,-1.63432664085121,0.808718698157523
"10548",3241999.99979807,1901999.99992613,3243999.99979807,1899999.99992613,692351,3628,10548,-1.28703237212243,0.923691082035939
"10549",3241999.99979807,1897999.99992613,3243999.99979807,1895999.99992613,692353,3628,10549,-0.613365558515797,1.07078126235683
"10550",3243999.99979807,1905999.99992613,3245999.99979807,1903999.99992613,694605,3628,10550,-1.12184122573482,0.76455638214821
"10551",3243999.99979807,1903999.99992613,3245999.99979807,1901999.99992613,694606,3628,10551,-1.43009483299355,0.782554692891353
"10552",3243999.99979807,1901999.99992613,3245999.99979807,1899999.99992613,694607,3628,10552,-1.53189363928732,0.837132716094572
"10553",3243999.99979807,1899999.99992613,3245999.99979807,1897999.99992613,694608,3628,10553,-1.06497753994604,0.939014314529789
"10554",3243999.99979807,1895999.99992613,3245999.99979807,1893999.99992613,694610,3628,10554,0.150704431044948,1.05062956596996
"10555",3245999.99979807,1901999.99992613,3247999.99979807,1899999.99992613,696863,3628,10555,-1.53125852715394,0.778346542459615
"10556",3245999.99979807,1899999.99992613,3247999.99979807,1897999.99992613,696864,3628,10556,-0.768027040308934,0.838729970109707
"10557",3247999.99979807,1909999.99992613,3249999.99979807,1907999.99992613,699115,3628,10557,-1.6977341895818,0.54840814129683
"10558",3247999.99979807,1907999.99992613,3249999.99979807,1905999.99992613,699116,3628,10558,-1.91973405622531,0.599120617855611
"10559",3247999.99979807,1905999.99992613,3249999.99979807,1903999.99992613,699117,3628,10559,-1.17135942990818,0.712931835139912
"10560",3247999.99979807,1901999.99992613,3249999.99979807,1899999.99992613,699119,3628,10560,-1.20225714302316,0.770538619106412
"10561",3247999.99979807,1899999.99992613,3249999.99979807,1897999.99992613,699120,3628,10561,-0.855999331510615,0.769577388211283
"10562",3249999.99979807,1909999.99992613,3251999.99979807,1907999.99992613,701371,3628,10562,-1.91973405622531,0.596883258409301
"10563",3249999.99979807,1907999.99992613,3251999.99979807,1905999.99992613,701372,3628,10563,-1.36793345441606,0.630948299129852
"10564",3249999.99979807,1905999.99992613,3251999.99979807,1903999.99992613,701373,3628,10564,-1.8462017725487,0.693397625145397
"10565",3249999.99979807,1903999.99992613,3251999.99979807,1901999.99992613,701374,3628,10565,-1.17950379394093,0.748048309492348
"10566",3251999.99979807,1905999.99992613,3253999.99979807,1903999.99992613,703629,3628,10566,-1.39082721699823,0.732604392797073
"10567",3251999.99979807,1903999.99992613,3253999.99979807,1901999.99992613,703630,3628,10567,-1.45726810651477,0.739420009972268
"10568",3251999.99979807,1901999.99992613,3253999.99979807,1899999.99992613,703631,3628,10568,-1.25538960699019,0.732371809036788
"10569",3251999.99979807,1899999.99992613,3253999.99979807,1897999.99992613,703632,3628,10569,-1.48529500897766,0.742622356281579
"10570",3253999.99979807,1903999.99992613,3255999.99979807,1901999.99992613,705886,3628,10570,-1.87293445925781,0.648220231311068
"10571",3253999.99979807,1901999.99992613,3255999.99979807,1899999.99992613,705887,3628,10571,-1.53661659085494,0.662336626491637
"10572",3227999.99979807,1989999.99992613,3229999.99979807,1987999.99992613,676515,3629,10572,1.66180813255527,-0.777899867618646
"10573",3229999.99979807,1993999.99992613,3231999.99979807,1991999.99992613,678769,3629,10573,-0.910931522919917,-0.397532730419888
"10574",3229999.99979807,1991999.99992613,3231999.99979807,1989999.99992613,678770,3629,10574,-1.17866704215842,-0.395758078050441
"10575",3229999.99979807,1989999.99992613,3231999.99979807,1987999.99992613,678771,3629,10575,-1.31995079338917,-0.235331823786953
"10576",3231999.99979807,1993999.99992613,3233999.99979807,1991999.99992613,681025,3629,10576,-1.90841561708261,-0.092374211469219
"10577",3231999.99979807,1991999.99992613,3233999.99979807,1989999.99992613,681026,3629,10577,-1.85959561115341,-0.059009974792793
"10578",3231999.99979807,1989999.99992613,3233999.99979807,1987999.99992613,681027,3629,10578,-1.44863127920854,-0.133596059083766
"10579",3231999.99979807,1987999.99992613,3233999.99979807,1985999.99992613,681028,3629,10579,-1.55922494070744,-0.2181282416687
"10580",3233999.99979807,1991999.99992613,3235999.99979807,1989999.99992613,683282,3629,10580,-1.90174055834022,-0.007174989181277
"10581",3233999.99979807,1989999.99992613,3235999.99979807,1987999.99992613,683283,3629,10581,-1.78115394010296,-0.018127416768591
"10582",3235999.99979807,1991999.99992613,3237999.99979807,1989999.99992613,685538,3629,10582,-1.03854385270184,-0.047462349349442
"10583",3233999.99979807,1987999.99992613,3235999.99979807,1985999.99992613,683284,3630,10583,-0.550598135300738,-0.104058358222649
"10584",3233999.99979807,1985999.99992613,3235999.99979807,1983999.99992613,683285,3630,10584,-1.15648818393477,-0.322776916099467
"10585",3233999.99979807,1983999.99992613,3235999.99979807,1981999.99992613,683286,3630,10585,-1.82976656679989,-0.329118104419232
"10586",3235999.99979807,1989999.99992613,3237999.99979807,1987999.99992613,685539,3630,10586,-1.31283212924286,-0.144478496556899
"10587",3235999.99979807,1987999.99992613,3237999.99979807,1985999.99992613,685540,3630,10587,-1.43832576163502,-0.194624864224479
"10588",3235999.99979807,1985999.99992613,3237999.99979807,1983999.99992613,685541,3630,10588,-1.89968790786801,-0.291538955894233
"10589",3235999.99979807,1983999.99992613,3237999.99979807,1981999.99992613,685542,3630,10589,-1.89574272571186,-0.33558558928353
"10590",3235999.99979807,1981999.99992613,3237999.99979807,1979999.99992613,685543,3630,10590,-1.89968790786801,-0.336966139890732
"10591",3237999.99979807,1987999.99992613,3239999.99979807,1985999.99992613,687796,3630,10591,-1.37006604906146,-0.132898086018842
"10592",3237999.99979807,1985999.99992613,3239999.99979807,1983999.99992613,687797,3630,10592,-1.09559479675332,-0.201285991441261
"10593",3237999.99979807,1983999.99992613,3239999.99979807,1981999.99992613,687798,3630,10593,-0.713947231373992,-0.286595802607717
"10594",3239999.99979807,1989999.99992613,3241999.99979807,1987999.99992613,690051,3630,10594,-0.902922615175188,-0.107958893082083
"10595",3239999.99979807,1987999.99992613,3241999.99979807,1985999.99992613,690052,3630,10595,-1.75152512488676,-0.037587155622142
"10596",3239999.99979807,1985999.99992613,3241999.99979807,1983999.99992613,690053,3630,10596,-0.910375875112348,-0.187560329763649
"10597",3239999.99979807,1983999.99992613,3241999.99979807,1981999.99992613,690054,3630,10597,-0.458595276469179,-0.2850704430731
"10598",3241999.99979807,1987999.99992613,3243999.99979807,1985999.99992613,692308,3630,10598,-1.68573607138785,-0.256569891149739
"10599",3241999.99979807,1985999.99992613,3243999.99979807,1983999.99992613,692309,3630,10599,-1.49184372577812,-0.051577580505025
"10600",3233999.99979807,2007999.99992613,3235999.99979807,2005999.99992613,683274,3631,10600,-0.297273131251732,-0.125995155628884
"10601",3235999.99979807,2011999.99992613,3237999.99979807,2009999.99992613,685528,3631,10601,0.427750046254554,0.142490812951275
"10602",3235999.99979807,2009999.99992613,3237999.99979807,2007999.99992613,685529,3631,10602,-0.627888875016686,0.089503699045501
"10603",3235999.99979807,2007999.99992613,3237999.99979807,2005999.99992613,685530,3631,10603,-1.50043963052667,-0.033654171244735
"10604",3237999.99979807,2013999.99992613,3239999.99979807,2011999.99992613,687783,3631,10604,-0.833083786438427,0.105630709274821
"10605",3237999.99979807,2011999.99992613,3239999.99979807,2009999.99992613,687784,3631,10605,-1.23330656095288,0.157714658068897
"10606",3237999.99979807,2009999.99992613,3239999.99979807,2007999.99992613,687785,3631,10606,-1.36433454288595,0.210857923285185
"10607",3237999.99979807,2007999.99992613,3239999.99979807,2005999.99992613,687786,3631,10607,-1.23843977516873,0.200884888396533
"10608",3247999.99979807,1923999.99992613,3249999.99979807,1921999.99992613,699108,3632,10608,-1.64592063711567,0.334475211497004
"10609",3249999.99979807,1925999.99992613,3251999.99979807,1923999.99992613,701363,3632,10609,-1.11303736230083,0.306532678274383
"10610",3249999.99979807,1923999.99992613,3251999.99979807,1921999.99992613,701364,3632,10610,-1.84050498222641,0.345234504184864
"10611",3249999.99979807,1921999.99992613,3251999.99979807,1919999.99992613,701365,3632,10611,-1.91973405622531,0.416039595730394
"10612",3251999.99979807,1925999.99992613,3253999.99979807,1923999.99992613,703619,3632,10612,-0.597248680402666,0.142146547253647
"10613",3251999.99979807,1923999.99992613,3253999.99979807,1921999.99992613,703620,3632,10613,-1.91973405622531,0.318011767683008
"10614",3251999.99979807,1921999.99992613,3253999.99979807,1919999.99992613,703621,3632,10614,-1.83576439942825,0.3592544406887
"10615",3253999.99979807,1923999.99992613,3255999.99979807,1921999.99992613,705876,3632,10615,-1.43073613133788,0.270467145352618
"10616",3253999.99979807,1921999.99992613,3255999.99979807,1919999.99992613,705877,3632,10616,-1.91973405622531,0.336419753191985
"10617",3245999.99979807,1909999.99992613,3247999.99979807,1907999.99992613,696859,3633,10617,-0.735599127825672,0.612848239098418
"10618",3255999.99979807,1947999.99992613,3257999.99979807,1945999.99992613,708120,3634,10618,-1.91973405622531,-0.14146978635624
"10619",3257999.99979807,1953999.99992613,3259999.99979807,1951999.99992613,710373,3634,10619,-0.665437608575132,-0.306833888165474
"10620",3257999.99979807,1951999.99992613,3259999.99979807,1949999.99992613,710374,3634,10620,-0.833904472080382,-0.160041847952049
"10621",3257999.99979807,1949999.99992613,3259999.99979807,1947999.99992613,710375,3634,10621,-1.85959561115341,-0.073476676472391
"10622",3257999.99979807,1947999.99992613,3259999.99979807,1945999.99992613,710376,3634,10622,-1.28828038297045,0.002680197921877
"10623",3257999.99979807,1945999.99992613,3259999.99979807,1943999.99992613,710377,3634,10623,-1.4731212567071,-0.068161097762105
"10624",3257999.99979807,1943999.99992613,3259999.99979807,1941999.99992613,710378,3634,10624,-1.49892505951034,-0.188636712683328
"10625",3259999.99979807,1951999.99992613,3261999.99979807,1949999.99992613,712630,3634,10625,0.044039054467166,-0.410516820911655
"10626",3259999.99979807,1949999.99992613,3261999.99979807,1947999.99992613,712631,3634,10626,-1.72780341211774,-0.279730422530956
"10627",3259999.99979807,1947999.99992613,3261999.99979807,1945999.99992613,712632,3634,10627,-1.65913412758044,-0.090034070376937
"10628",3259999.99979807,1945999.99992613,3261999.99979807,1943999.99992613,712633,3634,10628,-1.5889726083299,-0.030341601940536
"10629",3261999.99979807,1951999.99992613,3263999.99979807,1949999.99992613,714886,3634,10629,-0.237751009182819,-0.516425394151791
"10630",3261999.99979807,1949999.99992613,3263999.99979807,1947999.99992613,714887,3634,10630,-0.374328900081963,-0.494699166829412
"10631",3261999.99979807,1947999.99992613,3263999.99979807,1945999.99992613,714888,3634,10631,-1.35287146840905,-0.348423340683456
"10632",3263999.99979807,1949999.99992613,3265999.99979807,1947999.99992613,717143,3634,10632,-0.683379940841476,-0.451540863417678
"10633",3227999.99979807,1931999.99992613,3229999.99979807,1929999.99992613,676544,3635,10633,-1.4777869734105,0.52839240409817
"10634",3229999.99979807,1931999.99992613,3231999.99979807,1929999.99992613,678800,3635,10634,-1.53885723743666,0.536000694072064
"10635",3217999.99979807,1973999.99992613,3219999.99979807,1971999.99992613,665243,3636,10635,-1.78037436512774,0.105665741585008
"10636",3219999.99979807,1973999.99992613,3221999.99979807,1971999.99992613,667499,3636,10636,-1.64721852171786,0.120559755451146
"10637",3219999.99979807,1971999.99992613,3221999.99979807,1969999.99992613,667500,3636,10637,-1.61366481859738,0.124815210924551
"10638",3219999.99979807,1969999.99992613,3221999.99979807,1967999.99992613,667501,3636,10638,-1.89771531678993,0.197239796850824
"10639",3221999.99979807,1975999.99992613,3223999.99979807,1973999.99992613,669754,3636,10639,-0.044087068893059,0.035130054176305
"10640",3221999.99979807,1973999.99992613,3223999.99979807,1971999.99992613,669755,3636,10640,-0.408942980874695,0.056473151667181
"10641",3221999.99979807,1971999.99992613,3223999.99979807,1969999.99992613,669756,3636,10641,-0.13090997010372,0.133768945934752
"10642",3221999.99979807,1969999.99992613,3223999.99979807,1967999.99992613,669757,3636,10642,-0.605720647991354,0.093134161538778
"10643",3221999.99979807,1967999.99992613,3223999.99979807,1965999.99992613,669758,3636,10643,-1.30795512813245,0.042365165318857
"10644",3221999.99979807,1965999.99992613,3223999.99979807,1963999.99992613,669759,3636,10644,-1.73979907737446,0.018377920572677
"10645",3223999.99979807,1975999.99992613,3225999.99979807,1973999.99992613,672010,3636,10645,-0.303114703430542,-0.107257989315243
"10646",3223999.99979807,1973999.99992613,3225999.99979807,1971999.99992613,672011,3636,10646,-0.205868431070538,-0.004095820873806
"10647",3223999.99979807,1971999.99992613,3225999.99979807,1969999.99992613,672012,3636,10647,-0.56071044314022,0.050871030603509
"10648",3223999.99979807,1969999.99992613,3225999.99979807,1967999.99992613,672013,3636,10648,-0.279077501720981,0.039186468537408
"10649",3223999.99979807,1967999.99992613,3225999.99979807,1965999.99992613,672014,3636,10649,0.005198814283396,-0.072163262158416
"10650",3289999.99979807,1915999.99992613,3291999.99979807,1913999.99992613,746488,3637,10650,0.876143223858675,-0.0901036104185
